region,country,prosperity_2020,protesterviolence,partipants_number,pop_density,pop_total,labor_wage_dispute,land_farm_issue,police_brutality,political_behavior_process,price increases_tax_policy,removal_of_politician,social_restrictions,arrests,accomodation,beatings,crowddispersal,ignore,killings,shootings,protest_duration,violent_response,violent_count
Asia,Philippines,56.9007242872,0.109375,28824.21875,292.0845156249999,87090.85704687505,0.046875,0.0,0.03125,0.578125,0.09375,0.3125,0.046875,0.015625,0.15625,0.0,0.1875,0.6875,0.015625,0.015625,3.40625,0.015625,0.03125
Asia,Singapore,79.5124080413,0.13333333333333333,910.6666666666666,7828.436866666667,5479.905800000001,0.3333333333333333,0.0,0.06666666666666667,0.4666666666666667,0.4,0.06666666666666667,0.13333333333333333,0.2,0.06666666666666667,0.0,0.13333333333333333,0.7333333333333333,0.0,0.0,1.0,0.0,0.0
Asia,South Korea,73.4386051236,0.3294460641399417,20698.533527696793,486.3144402332356,47284.362924198176,0.20116618075801748,0.026239067055393587,0.09912536443148688,0.6676384839650146,0.0029154518950437317,0.01749271137026239,0.008746355685131196,0.15451895043731778,0.08454810495626822,0.25072886297376096,0.26239067055393583,0.6064139941690962,0.0,0.0,2.0174927113702625,0.25072886297376096,0.25072886297376096
Asia,Sri Lanka,56.88180736050001,0.21621621621621623,6243.243243243243,318.143310810811,19950.770324324334,0.0945945945945946,0.04054054054054054,0.0945945945945946,0.8108108108108109,0.013513513513513514,0.04054054054054054,0.04054054054054054,0.02702702702702703,0.0945945945945946,0.0,0.36486486486486486,0.5405405405405406,0.013513513513513514,0.05405405405405406,1.7432432432432432,0.05405405405405406,0.06756756756756757
Asia,Taiwan,77.1496171924,0.20279720279720279,50911.32867132867,627.470531468532,22218.73197902095,0.09090909090909091,0.06293706293706294,0.04895104895104895,0.6433566433566433,0.04895104895104895,0.11188811188811189,0.03496503496503497,0.03496503496503497,0.07692307692307693,0.06293706293706294,0.22377622377622378,0.7202797202797203,0.0,0.0,2.335664335664336,0.06293706293706294,0.06293706293706294
Asia,Tajikistan,51.2618277205,0.15625,1011.5625,47.435656250000015,6639.11553125,0.0,0.0,0.15625,0.5625,0.3125,0.03125,0.0,0.03125,0.34375,0.03125,0.0625,0.59375,0.0625,0.0625,2.28125,0.125,0.15625
Asia,Thailand,60.4111060399,0.12301587301587301,10870.805555555555,129.53372222222208,66177.43890476188,0.1388888888888889,0.14285714285714285,0.047619047619047616,0.4523809523809524,0.01984126984126984,0.26587301587301587,0.047619047619047616,0.04365079365079365,0.17063492063492064,0.003968253968253968,0.16666666666666666,0.6785714285714286,0.011904761904761904,0.003968253968253968,4.865079365079365,0.01984126984126984,0.01984126984126984
Asia,Timor Leste,61.1039055041,0.4166666666666667,416.6666666666667,70.79941666666666,1052.7858333333334,0.08333333333333333,0.0,0.16666666666666666,0.5833333333333334,0.0,0.16666666666666666,0.0,0.4166666666666667,0.3333333333333333,0.0,0.3333333333333333,0.5,0.08333333333333333,0.16666666666666666,2.1666666666666665,0.16666666666666666,0.25
Asia,Turkmenistan,51.6387126416,0.25,350.0,10.52475,4946.0015,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.5,0.0,0.0,1.75,0.0,0.0
Asia,Uzbekistan,54.367116815,0.2,1292.857142857143,60.69014285714286,25817.52777142858,0.05714285714285714,0.02857142857142857,0.17142857142857143,0.34285714285714286,0.2,0.02857142857142857,0.17142857142857143,0.14285714285714285,0.22857142857142856,0.02857142857142857,0.2857142857142857,0.45714285714285713,0.11428571428571428,0.11428571428571428,1.7428571428571429,0.17142857142857143,0.2571428571428571
Asia,Vietnam,58.276343837700004,0.5555555555555556,640.2777777777778,269.67533333333336,83618.21105555556,0.1111111111111111,0.5,0.05555555555555555,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3888888888888889,0.3888888888888889,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.0,26.61111111111111,0.1111111111111111,0.1111111111111111
Central America,Costa Rica,68.3373819368,0.2702702702702703,11710.81081081081,77.37113513513515,3950.574810810813,0.2702702702702703,0.08108108108108109,0.0,0.5945945945945946,0.40540540540540543,0.0,0.02702702702702703,0.13513513513513514,0.16216216216216217,0.05405405405405406,0.35135135135135137,0.5405405405405406,0.0,0.0,3.081081081081081,0.05405405405405406,0.05405405405405406
Central America,El Salvador,54.99037413640001,0.3125,1060.0,282.8293541666666,5860.222291666665,0.20833333333333334,0.020833333333333332,0.020833333333333332,0.7291666666666666,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.3333333333333333,0.5833333333333334,0.0625,0.08333333333333333,1.6875,0.10416666666666667,0.16666666666666666
